15964, synchronisation
361386, shortDiveRight
361634, pass
362941, synchronisation
363092, synchronisation
363254, synchronisation
365043, shortDiveLeft
365236, pass
366070, shortDiveLeft
366247, pass
367735, shortDiveLeft
367922, pass
373781, shortDiveLeft
373963, pass
375034, shortDiveLeft
375198, pass
401489, synchronisation
401607, synchronisation
401717, synchronisation
402160, shortSprint
404806, shortSprint
407892, shortSprint
411018, longSprint
415698, longSprint
420996, longSprint
423899, synchronisation
424011, synchronisation
424126, synchronisation
431158, bounce
432988, kickBody
434003, bounce
434784, kickBody
435571, bounce
436625, kickBody
438779, kickBody
441468, kickBody
445171, kickBody
447149, kickBody
449368, kickBody
451516, kickBody
453256, kickBody
454767, synchronisation
454898, synchronisation
455034, synchronisation
455184, synchronisation
461480, kickGround
465234, kickGround
470206, kickGround
474146, kickGround
477763, kickGround
481714, kickGround
485466, kickGround
489209, kickGround
493255, kickGround
493892, synchronisation
494047, synchronisation
494223, synchronisation
510384, synchronisation
510514, synchronisation
510652, synchronisation
3914 - 7367, armRotation
37142 - 38007, diveLowRight
39730 - 40269, diveLowRight
40718 - 41315, diveLowRight
41765 - 42284, diveLowRight
42669 - 43169, diveLowRight
43584 - 44086, diveLowRight
45452 - 46005, diveLowLeft
46562 - 47054, diveLowLeft
47635 - 48110, diveLowLeft
49416 - 49911, diveLowLeft
50561 - 51039, diveLowLeft
57759 - 58493, diveHighRight
60798 - 61422, diveHighRight
61958 - 62129, pass
63212 - 63962, diveHighRight
65457 - 66160, diveHighRight
70899 - 71594, diveHighRight
75191 - 75836, diveHighRight
80632 - 81295, diveLowLeft
82139 - 82870, diveHighLeft
84704 - 85527, diveHighLeft
87777 - 88734, diveHighLeft
90467 - 91442, diveHighLeft
94292 - 95129, diveHighLeft
99772 - 100025, catchHand
100038 - 100217, pass
100505 - 100744, catchHand
100744 - 100917, pass
101182 - 101384, catchHand
101384 - 101602, pass
101834 - 102051, catchHand
102121 - 102273, pass
102497 - 102685, catchHand
102685 - 102924, pass
103177 - 103379, catchHand
103418 - 103655, pass
103921 - 104106, catchHand
104135 - 104407, pass
104618 - 104808, catchHand
104891 - 105052, pass
105251 - 105510, catchHand
105510 - 105699, pass
105962 - 106185, catchHand
106185 - 106447, pass
106853 - 107094, catchHand
107094 - 107387, pass
109283 - 109511, catchBody
109511 - 109739, pass
109970 - 110221, catchBody
111026 - 111250, pass
111538 - 111806, catchBody
111889 - 112071, pass
112237 - 112498, catchBody
112504 - 112708, pass
112935 - 113139, catchBody
113168 - 113369, pass
113576 - 113781, catchBody
113808 - 114079, pass
114256 - 114390, catchBody
114487 - 114702, pass
114902 - 115063, catchBody
115118 - 115378, pass
115584 - 115794, catchBody
115853 - 116081, pass
116270 - 116506, catchBody
116506 - 116816, pass
116941 - 117144, catchBody
117165 - 117409, pass
117617 - 117794, catchBody
117838 - 118045, pass
118233 - 118448, catchBody
118512 - 118759, pass
121228 - 121751, catchGround
122136 - 122472, pass
122906 - 123282, catchGround
123633 - 124030, pass
124365 - 124766, catchGround
125244 - 125536, pass
125903 - 126263, catchGround
126598 - 126897, pass
127380 - 127846, catchGround
128290 - 128598, pass
129021 - 129411, catchGround
129686 - 129968, pass
130425 - 130881, catchGround
131200 - 131525, pass
132021 - 132513, catchGround
132947 - 133317, pass
133871 - 134319, catchGround
152897 - 153554, diveStandLowRight
155596 - 156300, diveStandLowRight
158429 - 158904, diveLowRight
163755 - 164401, diveLowLeft
166530 - 167430, diveStandLowLeft
169830 - 170819, diveStandLowLeft
177951 - 178961, diveStandHighRight
181091 - 181864, diveStandHighRight
184103 - 184963, diveStandHighRight
194893 - 196296, diveStandHighLeft
198128 - 199192, diveStandHighLeft
201374 - 202497, diveStandHighLeft
205106 - 206025, diveStandHighLeft
231916 - 232430, jumpCatchStand
232430 - 232643, pass
232971 - 233311, jumpCatchStand
233311 - 233571, pass
233754 - 234003, jumpCatchStand
234091 - 234392, pass
234654 - 234946, jumpCatchStand
235021 - 235237, pass
235430 - 235697, jumpCatchStand
235765 - 236015, pass
236116 - 236405, jumpCatchStand
236661 - 236957, pass
237163 - 237459, jumpCatchStand
237582 - 237793, pass
237971 - 238301, jumpCatchStand
238389 - 238597, pass
238748 - 239036, jumpCatchStand
239182 - 239452, pass
239602 - 239870, jumpCatchStand
240003 - 240273, pass
240384 - 240755, jumpCatchStand
248972 - 249617, jumpCatchRun
249680 - 250074, pass
252162 - 252644, jumpCatchRun
252752 - 253087, pass
254107 - 254615, jumpCatchRun
254702 - 255090, pass
255861 - 256568, jumpCatchRun
258490 - 258955, jumpCatchRun
259027 - 259282, pass
260988 - 261482, jumpCatchRun
261591 - 261835, pass
263565 - 264002, jumpCatchRun
264075 - 264451, pass
265854 - 266350, jumpCatchRun
266455 - 266753, pass
267858 - 268312, jumpCatchRun
268405 - 268789, pass
269635 - 270097, jumpCatchRun
270265 - 270613, pass
284212 - 284707, throwLow
285529 - 285897, throwLow
286690 - 287050, throwLow
288241 - 288656, throwLow
289697 - 290211, throwLow
291069 - 291493, throwLow
293542 - 294032, throwLow
295641 - 296183, throwLow
298157 - 298749, throwLow
300326 - 300931, throwLow
310305 - 310510, bounce
310820 - 311306, throwHigh
312014 - 312248, bounce
312660 - 313147, throwHigh
314640 - 315060, throwHigh
315641 - 315837, bounce
316286 - 316703, throwHigh
318877 - 319335, throwHigh
320410 - 320752, bounce
320887 - 321274, throwHigh
323770 - 324015, bounce
324847 - 325305, throwHigh
326007 - 326181, bounce
326651 - 327145, throwHigh
327937 - 328167, bounce
328629 - 329058, throwHigh
329594 - 329865, bounce
330683 - 331108, throwHigh
345081 - 345607, pass
356313 - 356610, shortDiveRight
356688 - 356816, pass
357604 - 357890, shortDiveRight
357943 - 358114, pass
358750 - 359047, shortDiveRight
359067 - 359238, pass
359969 - 360240, shortDiveRight
360240 - 360431, pass
361181 - 361544, shortDiveRight
361544 - 361701, pass
364855 - 365116, shortDiveLeft
365116 - 365284, pass
365881 - 366134, shortDiveLeft
366134 - 366368, pass
367542 - 367804, shortDiveLeft
367804 - 368045, pass
373517 - 373915, shortDiveLeft
373915 - 374115, pass
374849 - 375100, shortDiveLeft
375100 - 375319, pass
401832 - 403032, shortSprint
404438 - 405639, shortSprint
407254 - 408508, shortSprint
410564 - 412114, longSprint
415379 - 416893, longSprint
420601 - 422113, longSprint
431022 - 431255, bounce
432775 - 433373, kickBody
433914 - 434096, bounce
434456 - 435011, kickBody
435523 - 435638, bounce
436279 - 437080, kickBody
438601 - 439405, kickBody
441085 - 442139, kickBody
444796 - 445730, kickBody
446945 - 447973, kickBody
448962 - 449948, kickBody
451086 - 452026, kickBody
452850 - 453675, kickBody
460876 - 461913, kickGround
464718 - 465715, kickGround
469651 - 470747, kickGround
473666 - 474721, kickGround
477290 - 478237, kickGround
481187 - 482354, kickGround
485010 - 485926, kickGround
488716 - 489773, kickGround
492773 - 493723, kickGround
498521 - 501097, jogging
501686 - 503700, jogging
504645 - 507245, joggingJumping
507386 - 509731, joggingJumping
